Antonma01,wake,2006
Apodabo01,cacerri,1968
Apodabo01,cacerri,1969
Apodabo01,calstla,1970
Apodabo01,calstla,1971
Appieke01,fresnost,1986
Appieke01,caantel,1987
Applepe01,michigan,1924
Applepe01,michigan,1925
Applepe01,michigan,1926
Ardelda01,usc,1961
Ardoida01,txtexar,1993
Ardoida01,txtexar,1994
Ardoida01,mcneese,1995
Arencjp01,tennessee,2005
Arencjp01,tennessee,2006
Arencjp01,tennessee,2007
Ariasge01,azpimcc,1991
Ariasge01,azpimcc,1992
Ariasge01,arizona,1993
Arlinst01,ohiost,1965
Arlinst01,ohiost,1966
Armstja01,rider,1984
Armstja01,rider,1985
Armstja01,rider,1986
Armstja01,oklahoma,1987
Armstmi01,miamifl,1973
Arndtla01,bowlgreen,1982
Arndtla01,bowlgreen,1983
Arndtla01,bowlgreen,1984
Arndtla01,bowlgreen,1985
Arnolsc01,miamioh,1981
Arnolsc01,miamioh,1982
Arnolsc01,miamioh,1983
Arnolsc01,miamioh,1984
Arnolto01,texas,1978
Arnolto01,texas,1979
Arnolto01,texas,1981
Arnsbbr01,camerce,1982
Arnsbbr01,camerce,1983
Arrieja01,txchrist,2006
Arrieja01,txchrist,2007
Arroyru01,cafooth,1969
Arroyru01,cafooth,1970
Asadora01,fresnost,1981
Asadora01,fresnost,1982
Asadora01,fresnost,1983
Ascheco01,nebraska,2009
Ascheco01,nebraska,2010
Ascheco01,nebraska,2011
Ashbyan01,mocrowd,1986
Ashfotu01,olemiss,1973
Ashfotu01,tnswten,1974
Ashke01,wvwesleyan,1921
Assenpa01,aquinasmi,1980
Assenpa01,aquinasmi,1981
Assenpa01,aquinasmi,1982
Assenpa01,aquinasmi,1983
Astrojo01,illinois,1940
Astrojo01,illinois,1941
Astrojo01,illinois,1942
Atchisc01,txchrist,1995
Atchisc01,txchrist,1996
Atchisc01,txchrist,1998
Atchisc01,txchrist,1999
Atchlju01,wawalla,1992
Atchlju01,wawalla,1993
Atchlju01,texasam,1994
Atchlju01,texasam,1995
Atherch01,pennst,1893
Atherch01,pennst,1894
Atherch01,pennst,1895
Atkinga01,ucla,1998
Atkinga01,ucla,1999
Atkinga01,ucla,2000
Atwelto01,vatech,1943
Aubremi01,tulane,2001
Aubremi01,tulane,2002
Aubremi01,tulane,2003
Auerbri01,capierc,1969
Augenbr01,florida,2005
Augenbr01,florida,2006
Augenbr01,florida,2007
Augusda01,flmdkjc,1968
Augusdo01,chapmanca,1982
Augusdo01,chapmanca,1983
Augusdo01,chapmanca,1984
Augusje01,wilacrosse,1971
Augusje01,wilacrosse,1972
Augusje01,wilacrosse,1973
Augusje01,wilacrosse,1974
Aukerel01,kansasst,1929
Aukerel01,kansasst,1930
Aukerel01,kansasst,1931
Aukerel01,kansasst,1932
Aultdo01,txpanol,1969
Aultdo01,txpanol,1970
Aultdo01,txtech,1971
Aultdo01,txtech,1972
Aurilri01,stjohns,1990
Aurilri01,stjohns,1991
Aurilri01,stjohns,1992
Ausanjo01,jacksonvil,1985
Ausanjo01,jacksonvil,1986
Ausanjo01,jacksonvil,1987
Ausanjo01,jacksonvil,1988
Austde01,florida,1960
Austde01,florida,1961
Austije01,stanford,1997
Austije01,stanford,1998
Austiji02,vcu,1984
Austiji02,vcu,1985
Austiji02,vcu,1986
Austiri01,washst,1967
Austiri01,washst,1968
Avenbr01,lamar,1991
Avenbr01,lamar,1992
Avenbr01,lamar,1993
Avenbr01,lamar,1994
Averiea02,oregon,1951
Averiea02,oregon,1952
Averiea02,oregon,1953
Avilaal01,alabama,2006
Avilaal01,alabama,2007
Avilaal01,alabama,2008
Avilemi01,concordny,2000
Avilemi01,concordny,2001
Avilemi01,concordny,2002
Avilemi01,concordny,2003
Axelrdy01,ucirvine,2006
Axelrdy01,ucirvine,2007
Axforjo01,notredame,2003
Axforjo01,notredame,2005
Axforjo01,canisius,2006
Ayersdo01,vamedic,1912
Ayraubo01,unlv,1987
Ayraubo01,unlv,1988
Babinch01,brown,1913
Babinch01,brown,1914
Babinch01,brown,1915
Backebr01,txgalve,1997
Backebr01,txgalve,1998
Backmle01,rosehulman,1907
Backmle01,rosehulman,1908
Backmle01,rosehulman,1909
Bacsimi01,trinitytx,1971
Bacsimi01,trinitytx,1972
Bacsimi01,trinitytx,1973
Badenbu01,bowlgreen,2002
Badenbu01,bowlgreen,2003
Badenbu01,bowlgreen,2004
Badenbu01,bowlgreen,2005
Badgrre01,usc,1925
Badgrre01,usc,1926
Badgrre01,usc,1927
Baezke01,dominican,1986
Baezke01,dominican,1987
Baezke01,dominican,1988
Bagwebi01,latech,1920
Bagwebi01,latech,1921
Bagwebi01,latech,1922
Bagweje01,hartford,1987
Bagweje01,hartford,1988
Bagweje01,hartford,1989
Bahnsst01,nebraska,1965
Bailean01,wagner,2003
Bailean01,wagner,2004
Bailean01,wagner,2005
Bailean01,wagner,2006
Baileco01,ilseijc,1990
Baileco01,ilseijc,1991
Baileed01,tennessee,1948
Bailefr01,washleeva,1915
Baileho01,grvalleyst,1977
Baileji01,lincolnmem,1953
Baileji01,lincolnmem,1954
Baileji01,lincolnmem,1955
Baileji01,lincolnmem,1956
Bailema01,swmost,1980
Bailema01,swmost,1981
Bailema01,swmost,1982
Bailero01,floridast,1990
Bailero01,floridast,1991
Bailero01,floridast,1992
Bailesc01,swmost,1981
Bailesc01,meramec,1982
Bairdal01,lsu,1916
Bairdal01,centenary,1917
Bairdbo01,carsnewm,1959
Bairdbo01,carsnewm,1960
Bairdbo01,carsnewm,1961
Bairdbo01,carsnewm,1962
Bairddo01,wminstermo,1912
Bairdo01,bowlgreen,1970
Bairdo01,bowlgreen,1971
Baislje01,sflorida,2002
Baislje01,sflorida,2003
Baislje01,sflorida,2004
Baislje01,sflorida,2005
Bajenje01,carivcc,1997
Bajenje01,carivcc,1998
Bajenje01,oklahoma,1999
Bajenje01,oklahoma,2000
Bakerch02,casajco,1972
Bakerch02,casajco,1973
Bakerch02,loyolamary,1974
Bakerch02,loyolamary,1975
Bakerda01,ucla,1975
Bakerda01,ucla,1976
Bakerda01,ucla,1977
Bakerda01,ucla,1978
Bakerdo01,arizonast,1982
Bakerfr03,smiss,1965
Bakerfr03,smiss,1966
Bakerfr03,smiss,1967
Bakerja01,auburn,1971
Bakerje03,clemson,2000
Bakerje03,clemson,2001
Bakerje03,clemson,2002
Bakerjo01,california,2000
Bakerjo01,california,2001
Bakerjo01,california,2002
Bakerne01,texas,1926
Bakerne01,texas,1927
Bakersc02,okstate,2001
Bakersc02,okstate,2002
Bakersc02,okstate,2003
Bakerst01,grossmont,1976
Bakertr01,washington,1910
Bakopa01,ulala,1991
Bakopa01,ulala,1992
Bakopa01,ulala,1993
Balazjo01,sdcity,1970
Balbost01,eckerd,1976
Balbost01,eckerd,1977
Balbost01,eckerd,1978
Baldwda01,arizona,1957
Baldwda01,arizona,1958
Baldwda01,arizona,1959
Baldwje01,njcamde,1983
Baldwje01,njcamde,1984
Baldwma01,pennst,1882
Baldwre01,grambling,1973
Baldwre01,grambling,1974
Baldwre01,grambling,1975
Baldwre01,grambling,1976
Balejo01,aljeffd,1993
Balejo01,aljeffd,1994
Balejo01,smiss,1995
Balejo01,smiss,1996
Balenmi01,pacarli,1907
Balenmi01,pacarli,1908
Balenmi01,pacarli,1909
Balenmi01,texasam,1910
Balesle01,cacerri,1963
Ballaje01,stanford,1982
Ballaje01,stanford,1983
Ballaje01,stanford,1984
Ballaje01,stanford,1985
Ballje01,camerce,1989
Ballje01,sanjosest,1990
Balsato01,fordham,1956
Balsato01,fordham,1957
Balsato01,fordham,1958
Bandoch01,arizonast,1975
Bandoch01,arizonast,1976
Bandoch01,arizonast,1977
Bandoch01,arizonast,1978
Bandosa01,arizonast,1964
Bandosa01,arizonast,1965
Baneed01,arizonast,1971
Baneed01,arizonast,1972
Baneed01,arizonast,1973
Banisje01,txleejc,1984
Banisje01,txleejc,1985
Banisje01,houston,1986
Bankhsc01,unc,1982
Bankhsc01,unc,1983
Bankhsc01,unc,1984
Banksbr01,byu,1990
Banksbr01,byu,1993
Banksev01,lsu,1910
Banksjo01,flinternat,2001
Banksjo01,flinternat,2002
Banksjo01,flinternat,2003
Bannial01,arizonast,1970
Bannial01,arizonast,1971
Bannial01,arizonast,1972
Bannibr01,usc,2000
Bannibr01,usc,2001
Bannibr01,usc,2003
Bannifl01,arizonast,1974
Bannifl01,arizonast,1975
Bannifl01,arizonast,1976
Bannoji01,holycross,1893
Bantzbr01,dallasbapt,2006
Bantzbr01,dallasbapt,2007
Bantzbr01,dallasbapt,2008
Bantzbr01,dallasbapt,2009
Barajro01,cacerri,1994
Barajro01,cacerri,1995
Barbebr01,cacerri,1986
Barbebr01,cacerri,1987
Barbebr01,usc,1988
Barbest02,arizona,1967
Barbest02,laverneca,1968
Barbest02,laverneca,1969
Barbetu01,uniontn,1914
Barbetu01,uniontn,1915
Barclge01,bucknell,1893
Barclge01,lafayette,1894
Barclge01,lafayette,1895
Barclge01,lafayette,1896
Barclge01,lafayette,1897
Bardda01,unc,2004
Bardda01,unc,2005
Bardda01,unc,2006
Bardebr01,oregonst,2000
Bardebr01,oregonst,2001
Bardebr01,oregonst,2002
Bardjo01,txtech,1997
Bardjo01,txtech,1998
Bardjo01,txtech,1999
Barera01,flmdnjc,1968
Barera01,flmdnjc,1969
Barfijo01,okcity,1986
Bargagr01,caelcam,1978
Bargagr01,caelcam,1979
Bargagr01,arizona,1980
Bargecy01,trnsylvnia,1904
Barkbr01,ncstate,1987
Barkbr01,ncstate,1988
Barkbr01,ncstate,1989
Barkbr01,ncstate,1990
Barkean01,ncstate,1992
Barkean01,ncstate,1993
Barkean01,ncstate,1994
Barkean01,ncstate,1995
Barkegl01,strose,1990
Barkegl01,strose,1991
Barkegl01,strose,1992
Barkegl01,strose,1993
Barkeke01,vatech,1994
Barkeke01,vatech,1995
Barkeke01,vatech,1996
Barkeri01,maquins,1994
Barkese01,cabakjc,1999
Barkese01,cabakjc,2000
Barkese01,lsu,2001
Barkese01,lsu,2002
Barklje01,citadel,1979
Barklje01,citadel,1980
Barklje01,citadel,1981
Barklje01,citadel,1982
Barklre01,texas,1934
Barlomi01,syracuse,1968
Barlomi01,syracuse,1969
Barlomi01,syracuse,1970
Barmecl01,ilolney,1998
Barmecl01,ilolney,1999
Barmecl01,indianast,2000
Barnaba01,wvirginia,1935
Barnaba01,wvirginia,1936
Barnaba01,wvirginia,1937
Barnebo01,illinois,1921
Barnebo01,illinois,1922
Barnebr01,clemson,1986
Barnebr01,clemson,1987
Barnebr01,clemson,1988
Barnebr01,clemson,1989
Barneda01,oregonst,2005
Barneda01,oregonst,2006
Barneda01,oregonst,2007
Barneep01,colgate,1919
Barneep01,colgate,1920
Barneep01,colgate,1921
Barneep01,colgate,1922
Barneho01,colgate,1922
Barneho01,colgate,1923
Barneho01,colgate,1924
Barneho01,colgate,1925
Barnejo01,grossmont,1995
Barnejo01,grossmont,1996
Barneju01,wake,1931
Barneju01,wake,1932
Barneju01,wake,1933
Barnela01,fresnost,1995
Barnelu01,oregonst,1967
Barnelu01,oregonst,1968
Barnelu01,oregonst,1969
Barnere01,alabama,1924
Barnere01,alabama,1925
Barnere01,alabama,1926
Barnesa01,auburn,1918
Barnesa01,auburn,1919
Barnesa01,auburn,1920
Barnesa01,auburn,1921
Barnesc01,stjohns,2006
Barnesc01,stjohns,2007
Barnesc01,stjohns,2008
Barnesk01,cincy,1977
Barnesk01,cincy,1978
Barnhcl01,shipnsburg,1915
Barnhcl01,shipnsburg,1916
Barnoed01,syracuse,1963
Barnwch01,flagler,1998
Barnwch01,flagler,1999
Barnwch01,flagler,2000
Barnwch01,flagler,2001
Baronda01,campjco,2002
Baronda01,campjco,2003
Baronda01,sonomast,2004
Barracu01,casacra,1952
Barrefr01,stleo,1929
Barrefr01,stleo,1930
Barrefr01,stleo,1931
Barrefr01,stleo,1932
Barrema02,azmescc,1977
Barrema02,azmescc,1978
Barrema02,arizonast,1979
Barreti01,ilwabas,1980
Barreti01,indianast,1982
Barreti01,indianast,1983
Barreto01,azmescc,1980
Barreto01,arizona,1981
Barreto01,arizona,1982
Barrji01,usc,1968
Barrji01,usc,1969
Barrji01,usc,1970
Barrofr02,mariettaoh,1909
Barrofr02,mariettaoh,1910
Barrofr02,mariettaoh,1911
Barrofr02,mariettaoh,1912
Barrofr02,wvirginia,1913
Barrofr02,wvirginia,1914
Barrore01,gatech,1919
Barrore01,gatech,1920
Barrore01,gatech,1921
Barrore01,gatech,1922
Barroto01,willamette,1986
Barroto01,willamette,1987
Barrsc01,davidson,1908
Barryha01,santaclara,1910
Barryha01,santaclara,1911
Barryha01,santaclara,1912
Barryja01,holycross,1906
Barryja01,holycross,1907
Barryja01,holycross,1908
Barryje01,sandiegost,1988
Barryje01,sandiegost,1989
Barryje01,sandiegost,1990
Barryke01,rider,1998
Barryke01,rider,1999
Barryke01,rider,2000
Barryke01,rider,2001
Barrysh01,niagara,1896
Barrysh01,niagara,1897
Barrysh01,niagara,1898
Barrysh01,niagara,1899
Barryto01,brown,1900
Barryto01,brown,1901
Barryto01,brown,1902
Barryto01,brown,1903
Barteki01,creighton,1991
Barteki01,creighton,1992
Barteki01,creighton,1993
Bartlbo01,illinois,1941
Bartlbo01,illinois,1942
Bartlbo01,illinois,1943
Bartlir01,michiganst,1934
Bartlir01,michiganst,1935
Bartlir01,michiganst,1936
Bartlja01,casjdjc,1998
Bartlja01,casjdjc,1999
Bartlja01,oklahoma,2000
Bartlja01,oklahoma,2001
Bartobr01,loyolamary,2001
Bartobr01,miamifl,2003
Bartobr01,miamifl,2004
Bartosh01,cacanyo,1982
Bartosh01,cacanyo,1983
Bartosh01,nevada,1984
Barziph01,txalvin,1998
Barziph01,txalvin,1999
Barziph01,rice,2000
Barziph01,rice,2001
Basakch01,illinois,1998
Basakch01,illinois,1999
Basakch01,illinois,2000
Basgamo01,sterlingks,1941
Bassan01,waynest,2006
Bassan01,waynest,2007
Bassan01,waynest,2008
Bassdi01,miamioh,1928
Bassdi01,miamioh,1929
Bassdi01,miamioh,1930
Bassdo01,mercer,1917
Bassdo01,mercer,1918
Bassech01,brown,1882
Bassech01,brown,1883
Bassech01,brown,1884
Bassno01,pacific,1957
Batchri01,uscaiken,1985
Batchri01,uscaiken,1986
Batchri01,uscaiken,1987
Batchri01,uscaiken,1988
Batchri01,uscaiken,1989
Batesaa01,sanjosest,2003
Batesaa01,ncstate,2005
Batesaa01,ncstate,2006
Batesbi01,texas,1983
Batesbi01,texas,1984
Batesbi01,texas,1985
Batesja01,cacypre,1990
Batesja01,cacypre,1991
Batesja01,arizona,1992
Bathebi01,cafulle,1980
Bathebi01,pepperdine,1981
Batscbi01,bethanywv,1914
Batscbi01,bethanywv,1915
Battlal01,salabama,1989
Battlal01,salabama,1990
Battlal01,salabama,1991
Battsma01,baylor,1941
Bauerri01,ortreas,1996
Bauerri01,ortreas,1997
Bauertr01,ucla,2009
Bauertr01,ucla,2010
Bauertr01,ucla,2011
Baughju01,lewclarkor,1993
Baughju01,lewclarkor,1994
Baughju01,lewclarkor,1995
Baumgro01,flsouthern,1974
Baumgro01,pbsc,1975
Baumgro01,florida,1977
Baumgst01,chicago,1912
Baumgst01,chicago,1913
Baumgst01,chicago,1914
Baumhfr01,ohio,1939
Baumhfr01,ohio,1940
Baumhfr01,ohio,1941
Bautijo02,flchipo,2000
Bautijo02,flchipo,2001
Baxtemi01,columbia,2003
Baxtemi01,vandy,2004
Baxtemi01,vandy,2005
Bayja01,idnidjc,1997
Bayja01,idnidjc,1998
Bayja01,gonzaga,1999
Bayja01,gonzaga,2000
Baylijo01,trinityct,2000
Baylijo01,trinityct,2001
Baylijo01,trinityct,2002
Beallbo01,oregonst,1968
Beallbo01,oregonst,1969
Beallbo01,oregonst,1970
Beamoch02,calaney,1973
Beamtj01,azscott,2000
Beamtj01,azscott,2001
Beamtj01,olemiss,2002
Beamtj01,olemiss,2003
Beanbi01,loyolamary,1983
Beanbi01,loyolamary,1984
Beanbi01,loyolamary,1985
Beanbi01,loyolamary,1986
Beanco01,auburn,1997
Beanco01,auburn,1998
Beanco01,auburn,1999
Beanco01,auburn,2000
Beardmi01,texas,1970
Beardmi01,texas,1971
Bearega01,longbeach,1973
Bearega01,longbeach,1974
Bearnla01,stjohns,1960
Bearnla01,stjohns,1961
Bearnla01,stjohns,1962
Bearske01,olddom,1985
Bearske01,olddom,1986
Bearske01,olddom,1987
Beaslch01,arizonast,1983
Beaslch01,arizonast,1984
Beattbl01,txsjjcn,1984
Beattbl01,baylor,1985
Beattbl01,baylor,1986
Beattji01,dartmouth,1974
Beattji01,dartmouth,1975
Beaumgi01,beloitwi,1898
Beckch01,ulala,2006
Beckhgo01,georgia,2006
Beckhgo01,georgia,2007
Beckhgo01,georgia,2008
Beckmbi01,wshngtonmo,1927
Beckmbi01,wshngtonmo,1928
Beckmbi01,wshngtonmo,1929
Beckri01,wacolum,1959
Beckri01,wacolum,1960
Beckri01,gonzaga,1961
Beckri01,gonzaga,1962
Beckwjo01,auburn,1974
Beckwjo01,auburn,1975
Beckwjo01,auburn,1976
Beckwjo01,auburn,1977
Bedarer01,ctnorwa,1998
Bedarer01,ctnorwa,1999
Bedelho01,wchester,1956
Bedfoge01,centreky,1921
Bedfoge01,smethodist,1923
Bedfoge01,smethodist,1924
Bedfoge01,smethodist,1925
Bedrost01,newhaven,1978
Beebefr01,illinois,1902
Beebefr01,illinois,1903
Beechma01,txnavar,1991
Beechma01,txnavar,1992
Beechma01,houston,1993
Beechma01,houston,1994
Beenean01,baylor,1976
Beenean01,baylor,1977
Beenean01,baylor,1978
Beenean01,baylor,1979
Beenefr01,samhouston,1962
Beenefr01,samhouston,1963
Beenefr01,samhouston,1964
Behneme01,michiganst,1967
