Ruthba01,1934,0,NLS193407100,NYA,AL,1,9
Averiea01,1934,0,NLS193407100,CLE,AL,1,
Bridgto01,1934,0,NLS193407100,DET,AL,0,
Chapmbe01,1934,0,NLS193407100,NYA,AL,1,
Cochrmi01,1934,0,NLS193407100,DET,AL,1,
Dykesji01,1934,0,NLS193407100,CHA,AL,0,
Ferreri01,1934,0,NLS193407100,BOS,AL,0,
Hardeme01,1934,0,NLS193407100,CLE,AL,1,
Higgipi01,1934,0,NLS193407100,PHA,AL,0,
Ruffire01,1934,0,NLS193407100,NYA,AL,1,
Russeja01,1934,0,NLS193407100,WS1,AL,0,
Westsa01,1934,0,NLS193407100,SLA,AL,1,
Hubbeca01,1934,0,NLS193407100,NY1,NL,1,1
Hartnga01,1934,0,NLS193407100,CHN,NL,1,2
Terrybi01,1934,0,NLS193407100,NY1,NL,1,3
Friscfr01,1934,0,NLS193407100,SLN,NL,1,4
Traynpi01,1934,0,NLS193407100,PIT,NL,1,5
Jackstr01,1934,0,NLS193407100,NY1,NL,1,6
Medwijo01,1934,0,NLS193407100,SLN,NL,1,7
Bergewa01,1934,0,NLS193407100,BSN,NL,1,8
Cuyleki01,1934,0,NLS193407100,CHN,NL,1,9
Deandi01,1934,0,NLS193407100,SLN,NL,1,
Frankfr02,1934,0,NLS193407100,BSN,NL,1,
Hermabi01,1934,0,NLS193407100,CHN,NL,1,
Kleinch01,1934,0,NLS193407100,CHN,NL,1,
Lopezal01,1934,0,NLS193407100,BRO,NL,1,
Martipe01,1934,0,NLS193407100,SLN,NL,1,
Moorejo02,1934,0,NLS193407100,NY1,NL,0,
Mungova01,1934,0,NLS193407100,BRO,NL,1,
Ottme01,1934,0,NLS193407100,NY1,NL,1,
Vaughar01,1934,0,NLS193407100,PIT,NL,1,
Wanerpa01,1934,0,NLS193407100,PIT,NL,1,
Warnelo01,1934,0,NLS193407100,CHN,NL,1,
Gomezle01,1935,0,ALS193507080,NYA,AL,1,1
Hemslro01,1935,0,ALS193507080,SLA,AL,1,2
Gehrilo01,1935,0,ALS193507080,NYA,AL,1,3
Gehrich01,1935,0,ALS193507080,DET,AL,1,4
Foxxji01,1935,0,ALS193507080,PHA,AL,1,5
Cronijo01,1935,0,ALS193507080,BOS,AL,1,6
Johnsbo01,1935,0,ALS193507080,PHA,AL,1,7
Simmoal01,1935,0,ALS193507080,CHA,AL,1,8
Vosmijo01,1935,0,ALS193507080,CLE,AL,1,9
Averiea01,1935,0,ALS193507080,CLE,AL,0,
Bluegos01,1935,0,ALS193507080,WS1,AL,1,
Bridgto01,1935,0,ALS193507080,DET,AL,0,
Chapmbe01,1935,0,ALS193507080,NYA,AL,1,
Cochrmi01,1935,0,ALS193507080,DET,AL,0,
Cramedo01,1935,0,ALS193507080,PHA,AL,1,
Ferreri01,1935,0,ALS193507080,BOS,AL,0,
Grovele01,1935,0,ALS193507080,BOS,AL,0,
Hardeme01,1935,0,ALS193507080,CLE,AL,1,
Myerbu01,1935,0,ALS193507080,WS1,AL,0,
Rowesc01,1935,0,ALS193507080,DET,AL,0,
Westsa01,1935,0,ALS193507080,SLA,AL,0,
Walkebi01,1935,0,ALS193507080,SLN,NL,1,1
Wilsoji01,1935,0,ALS193507080,PHI,NL,1,2
Terrybi01,1935,0,ALS193507080,NY1,NL,1,3
Hermabi01,1935,0,ALS193507080,CHN,NL,1,4
Martipe01,1935,0,ALS193507080,SLN,NL,1,5
Vaughar01,1935,0,ALS193507080,PIT,NL,1,6
Medwijo01,1935,0,ALS193507080,SLN,NL,1,7
Bergewa01,1935,0,ALS193507080,BSN,NL,1,8
Ottme01,1935,0,ALS193507080,NY1,NL,1,9
Colliri02,1935,0,ALS193507080,SLN,NL,1,
Deandi01,1935,0,ALS193507080,SLN,NL,1,
Derripa01,1935,0,ALS193507080,CIN,NL,1,
Friscfr01,1935,0,ALS193507080,SLN,NL,0,
Hartnga01,1935,0,ALS193507080,CHN,NL,1,
Hubbeca01,1935,0,ALS193507080,NY1,NL,0,
Mancugu01,1935,0,ALS193507080,NY1,NL,1,
Moorejo02,1935,0,ALS193507080,NY1,NL,1,
Schumha02,1935,0,ALS193507080,NY1,NL,1,
Wanerpa01,1935,0,ALS193507080,PIT,NL,1,
Whitebu01,1935,0,ALS193507080,SLN,NL,1,
Grovele01,1936,0,NLS193607070,BOS,AL,1,1
Ferreri01,1936,0,NLS193607070,BOS,AL,1,2
Gehrilo01,1936,0,NLS193607070,NYA,AL,1,3
Gehrich01,1936,0,NLS193607070,DET,AL,1,4
Higgipi01,1936,0,NLS193607070,PHA,AL,1,5
Applilu01,1936,0,NLS193607070,CHA,AL,1,6
Radclri01,1936,0,NLS193607070,CHA,AL,1,7
Averiea01,1936,0,NLS193607070,CLE,AL,1,8
Dimagjo01,1936,0,NLS193607070,NYA,AL,1,9
Bridgto01,1936,0,NLS193607070,DET,AL,0,
Chapmbe01,1936,0,NLS193607070,WS1,AL,1,
Crosefr01,1936,0,NLS193607070,NYA,AL,1,
Dickebi01,1936,0,NLS193607070,NYA,AL,1,
Foxxji01,1936,0,NLS193607070,BOS,AL,1,
Gomezle01,1936,0,NLS193607070,NYA,AL,0,
Gosligo01,1936,0,NLS193607070,DET,AL,1,
Hardeme01,1936,0,NLS193607070,CLE,AL,1,
Hemslro01,1936,0,NLS193607070,SLA,AL,0,
Kenneve01,1936,0,NLS193607070,CHA,AL,0,
Pearsmo01,1936,0,NLS193607070,NYA,AL,0,
Rowesc01,1936,0,NLS193607070,DET,AL,1,
Selkige01,1936,0,NLS193607070,NYA,AL,1,
Deandi01,1936,0,NLS193607070,SLN,NL,1,1
Hartnga01,1936,0,NLS193607070,CHN,NL,1,2
Colliri02,1936,0,NLS193607070,SLN,NL,1,3
Hermabi01,1936,0,NLS193607070,CHN,NL,1,4
Whitnpi01,1936,0,NLS193607070,PHI,NL,1,5
Durocle01,1936,0,NLS193607070,SLN,NL,1,6
Medwijo01,1936,0,NLS193607070,SLN,NL,1,7
Galanau01,1936,0,NLS193607070,CHN,NL,1,8
Demarfr02,1936,0,NLS193607070,CHN,NL,1,9
Bergewa01,1936,0,NLS193607070,BSN,NL,0,
Daviscu01,1936,0,NLS193607070,CHN,NL,1,
Hubbeca01,1936,0,NLS193607070,NY1,NL,1,
Lombaer01,1936,0,NLS193607070,CIN,NL,0,
Martist01,1936,0,NLS193607070,SLN,NL,0,
Moorejo02,1936,0,NLS193607070,NY1,NL,0,
Mungova01,1936,0,NLS193607070,BRO,NL,0,
Ottme01,1936,0,NLS193607070,NY1,NL,1,
Riggsle01,1936,0,NLS193607070,CIN,NL,1,
Suhrgu01,1936,0,NLS193607070,PIT,NL,0,
Vaughar01,1936,0,NLS193607070,PIT,NL,0,
Warnelo01,1936,0,NLS193607070,CHN,NL,1,
Gomezle01,1937,0,ALS193707070,NYA,AL,1,1
Dickebi01,1937,0,ALS193707070,NYA,AL,1,2
Gehrilo01,1937,0,ALS193707070,NYA,AL,1,3
Gehrich01,1937,0,ALS193707070,DET,AL,1,4
Rolfere01,1937,0,ALS193707070,NYA,AL,1,5
Cronijo01,1937,0,ALS193707070,BOS,AL,1,6
Westsa01,1937,0,ALS193707070,SLA,AL,1,7
Averiea01,1937,0,ALS193707070,CLE,AL,1,8
Dimagjo01,1937,0,ALS193707070,NYA,AL,1,9
Bellbe01,1937,0,ALS193707070,SLA,AL,0,
Bridgto01,1937,0,ALS193707070,DET,AL,1,
Cliftha01,1937,0,ALS193707070,SLA,AL,0,
Cramedo01,1937,0,ALS193707070,BOS,AL,0,
Ferreri01,1937,0,ALS193707070,WS1,AL,0,
Ferrewe01,1937,0,ALS193707070,WS1,AL,0,
Foxxji01,1937,0,ALS193707070,BOS,AL,1,
Greenha01,1937,0,ALS193707070,DET,AL,0,
Grovele01,1937,0,ALS193707070,BOS,AL,0,
Hardeme01,1937,0,ALS193707070,CLE,AL,1,
Moseswa01,1937,0,ALS193707070,PHA,AL,0,
Murphjo04,1937,0,ALS193707070,NYA,AL,0,
Myerbu01,1937,0,ALS193707070,WS1,AL,0,
Sewellu01,1937,0,ALS193707070,CHA,AL,0,
Stratmo01,1937,0,ALS193707070,CHA,AL,0,
Walkege02,1937,0,ALS193707070,DET,AL,0,
Deandi01,1937,0,ALS193707070,SLN,NL,1,1
Hartnga01,1937,0,ALS193707070,CHN,NL,1,2
Mizejo01,1937,0,ALS193707070,SLN,NL,1,3
Hermabi01,1937,0,ALS193707070,CHN,NL,1,4
Vaughar01,1937,0,ALS193707070,PIT,NL,1,5
Bartedi01,1937,0,ALS193707070,NY1,NL,1,6
Medwijo01,1937,0,ALS193707070,SLN,NL,1,7
Demarfr02,1937,0,ALS193707070,CHN,NL,1,8
Wanerpa01,1937,0,ALS193707070,PIT,NL,1,9
Blantcy01,1937,0,ALS193707070,PIT,NL,1,
Colliri02,1937,0,ALS193707070,CHN,NL,1,
Grissle01,1937,0,ALS193707070,CIN,NL,1,
Hubbeca01,1937,0,ALS193707070,NY1,NL,1,
Jurgebi01,1937,0,ALS193707070,CHN,NL,0,
Lombaer01,1937,0,ALS193707070,CIN,NL,0,
Mancugu01,1937,0,ALS193707070,NY1,NL,1,
Martipe01,1937,0,ALS193707070,SLN,NL,0,
Moorege03,1937,0,ALS193707070,BSN,NL,0,
Moorejo02,1937,0,ALS193707070,NY1,NL,1,
Mungova01,1937,0,ALS193707070,BRO,NL,1,
Ottme01,1937,0,ALS193707070,NY1,NL,1,
Waltebu01,1937,0,ALS193707070,PHI,NL,1,
Whitebu01,1937,0,ALS193707070,NY1,NL,1,
Gomezle01,1938,0,NLS193807060,NYA,AL,1,1
Dickebi01,1938,0,NLS193807060,NYA,AL,1,2
Foxxji01,1938,0,NLS193807060,BOS,AL,1,3
Gehrich01,1938,0,NLS193807060,DET,AL,1,4
Lewisbu01,1938,0,NLS193807060,WS1,AL,1,5
Cronijo01,1938,0,NLS193807060,BOS,AL,1,6
Kreevmi01,1938,0,NLS193807060,CHA,AL,1,7
Averiea01,1938,0,NLS193807060,CLE,AL,1,8
Dimagjo01,1938,0,NLS193807060,NYA,AL,1,9
Allenjo02,1938,0,NLS193807060,CLE,AL,1,
Cramedo01,1938,0,NLS193807060,BOS,AL,1,
Fellebo01,1938,0,NLS193807060,CLE,AL,0,
Ferreri01,1938,0,NLS193807060,WS1,AL,0,
Gehrilo01,1938,0,NLS193807060,NYA,AL,1,
Greenha01,1938,0,NLS193807060,DET,AL,0,
Grovele01,1938,0,NLS193807060,BOS,AL,1,
Johnsbo01,1938,0,NLS193807060,PHA,AL,1,
Kenneve01,1938,0,NLS193807060,DET,AL,0,
Murphjo04,1938,0,NLS193807060,NYA,AL,0,
Newsobo01,1938,0,NLS193807060,SLA,AL,0,
Rolfere01,1938,0,NLS193807060,NYA,AL,0,
Ruffire01,1938,0,NLS193807060,NYA,AL,0,
Travice01,1938,0,NLS193807060,WS1,AL,0,
Yorkru01,1938,0,NLS193807060,DET,AL,1,
Vandejo01,1938,0,NLS193807060,CIN,NL,1,1
Lombaer01,1938,0,NLS193807060,CIN,NL,1,2
Mccorfr01,1938,0,NLS193807060,CIN,NL,1,3
Hermabi01,1938,0,NLS193807060,CHN,NL,1,4
Hackst01,1938,0,NLS193807060,CHN,NL,1,5
Durocle01,1938,0,NLS193807060,BRO,NL,1,6
Medwijo01,1938,0,NLS193807060,SLN,NL,1,7
Ottme01,1938,0,NLS193807060,NY1,NL,1,8
Goodmiv01,1938,0,NLS193807060,CIN,NL,1,9
Brownma01,1938,0,NLS193807060,PIT,NL,1,
Cuccito01,1938,0,NLS193807060,BSN,NL,0,
Danniha01,1938,0,NLS193807060,NY1,NL,0,
Derripa01,1938,0,NLS193807060,CIN,NL,0,
Hartnga01,1938,0,NLS193807060,CHN,NL,0,
Hubbeca01,1938,0,NLS193807060,NY1,NL,0,
Lavagco01,1938,0,NLS193807060,BRO,NL,0,
Leebi02,1938,0,NLS193807060,CHN,NL,1,
Leibeha01,1938,0,NLS193807060,NY1,NL,1,
Martihe01,1938,0,NLS193807060,PHI,NL,0,
Moorejo02,1938,0,NLS193807060,NY1,NL,0,
Phelpba01,1938,0,NLS193807060,BRO,NL,0,
Turneji01,1938,0,NLS193807060,BSN,NL,0,
Vaughar01,1938,0,NLS193807060,PIT,NL,0,
Wanerll01,1938,0,NLS193807060,PIT,NL,0,
Ruffire01,1939,0,ALS193907110,NYA,AL,1,1
Dickebi01,1939,0,ALS193907110,NYA,AL,1,2
Greenha01,1939,0,ALS193907110,DET,AL,1,3
Gordojo01,1939,0,ALS193907110,NYA,AL,1,4
Rolfere01,1939,0,ALS193907110,NYA,AL,1,5
Cronijo01,1939,0,ALS193907110,BOS,AL,1,6
Selkige01,1939,0,ALS193907110,NYA,AL,1,7
Dimagjo01,1939,0,ALS193907110,NYA,AL,1,8
Cramedo01,1939,0,ALS193907110,BOS,AL,1,9
Applilu01,1939,0,ALS193907110,CHA,AL,0,
Bridgto01,1939,0,ALS193907110,DET,AL,1,
Casege01,1939,0,ALS193907110,WS1,AL,0,
Crosefr01,1939,0,ALS193907110,NYA,AL,0,
Fellebo01,1939,0,ALS193907110,CLE,AL,1,
Foxxji01,1939,0,ALS193907110,BOS,AL,0,
Gehrilo01,1939,0,ALS193907110,NYA,AL,0,
Gomezle01,1939,0,ALS193907110,NYA,AL,0,
Grovele01,1939,0,ALS193907110,BOS,AL,0,
Hayesfr01,1939,0,ALS193907110,PHA,AL,0,
Hemslro01,1939,0,ALS193907110,CLE,AL,0,
Hoagmy01,1939,0,ALS193907110,SLA,AL,1,
Johnsbo01,1939,0,ALS193907110,PHA,AL,0,
Lyonste01,1939,0,ALS193907110,CHA,AL,0,
Mcquige02,1939,0,ALS193907110,SLA,AL,0,
Murphjo04,1939,0,ALS193907110,NYA,AL,0,
Newsobo01,1939,0,ALS193907110,DET,AL,0,
Derripa01,1939,0,ALS193907110,CIN,NL,1,1
Lombaer01,1939,0,ALS193907110,CIN,NL,1,2
Mccorfr01,1939,0,ALS193907110,CIN,NL,1,3
Freylo01,1939,0,ALS193907110,CIN,NL,1,4
Hackst01,1939,0,ALS193907110,CHN,NL,1,5
Vaughar01,1939,0,ALS193907110,PIT,NL,1,6
Medwijo01,1939,0,ALS193907110,SLN,NL,1,7
Ottme01,1939,0,ALS193907110,NY1,NL,1,8
Goodmiv01,1939,0,ALS193907110,CIN,NL,1,9
Arnovmo01,1939,0,ALS193907110,PHI,NL,0,
Camildo01,1939,0,ALS193907110,BRO,NL,1,
Danniha01,1939,0,ALS193907110,NY1,NL,0,
Daviscu01,1939,0,ALS193907110,SLN,NL,0,
Fettelo01,1939,0,ALS193907110,BSN,NL,1,
Hermabi01,1939,0,ALS193907110,CHN,NL,1,
Jurgebi01,1939,0,ALS193907110,NY1,NL,0,
Lavagco01,1939,0,ALS193907110,BRO,NL,0,
Leebi02,1939,0,ALS193907110,CHN,NL,1,
Mizejo01,1939,0,ALS193907110,SLN,NL,1,
Moorete01,1939,0,ALS193907110,SLN,NL,1,
Phelpba01,1939,0,ALS193907110,BRO,NL,1,
Vandejo01,1939,0,ALS193907110,CIN,NL,0,
Waltebu01,1939,0,ALS193907110,CIN,NL,0,
Warnelo01,1939,0,ALS193907110,SLN,NL,0,
Wyattwh01,1939,0,ALS193907110,BRO,NL,0,
Ruffire01,1940,0,NLS194007090,NYA,AL,1,1
Dickebi01,1940,0,NLS194007090,NYA,AL,1,2
Foxxji01,1940,0,NLS194007090,BOS,AL,1,3
Gordojo01,1940,0,NLS194007090,NYA,AL,1,4
Travice01,1940,0,NLS194007090,WS1,AL,1,5
Applilu01,1940,0,NLS194007090,CHA,AL,1,6
Willite01,1940,0,NLS194007090,BOS,AL,1,7
Dimagjo01,1940,0,NLS194007090,NYA,AL,1,8
Kellech01,1940,0,NLS194007090,NYA,AL,1,9
Boudrlo01,1940,0,NLS194007090,CLE,AL,1,
Bridgto01,1940,0,NLS194007090,DET,AL,0,
Cramedo01,1940,0,NLS194007090,BOS,AL,0,
Fellebo01,1940,0,NLS194007090,CLE,AL,1,
Finnelo01,1940,0,NLS194007090,BOS,AL,1,
Greenha01,1940,0,NLS194007090,DET,AL,1,
Hayesfr01,1940,0,NLS194007090,PHA,AL,1,
Hemslro01,1940,0,NLS194007090,CLE,AL,1,
Johnsbo01,1940,0,NLS194007090,PHA,AL,0,
Keltnke01,1940,0,NLS194007090,CLE,AL,1,
Leonadu02,1940,0,NLS194007090,WS1,AL,0,
Mackra01,1940,0,NLS194007090,CLE,AL,1,
Mcquige02,1940,0,NLS194007090,SLA,AL,0,
Milnaal01,1940,0,NLS194007090,CLE,AL,0,
Newsobo01,1940,0,NLS194007090,DET,AL,1,
Pearsmo01,1940,0,NLS194007090,NYA,AL,0,
Rolfere01,1940,0,NLS194007090,NYA,AL,0,
Derripa01,1940,0,NLS194007090,CIN,NL,1,1
Lombaer01,1940,0,NLS194007090,CIN,NL,1,2
Mizejo01,1940,0,NLS194007090,SLN,NL,1,3
Hermabi01,1940,0,NLS194007090,CHN,NL,1,4
Lavagco01,1940,0,NLS194007090,BRO,NL,1,5
Vaughar01,1940,0,NLS194007090,PIT,NL,1,6
Medwijo01,1940,0,NLS194007090,BRO,NL,1,7
Moorete01,1940,0,NLS194007090,SLN,NL,1,8
Westma02,1940,0,NLS194007090,BSN,NL,1,9
Coscape01,1940,0,NLS194007090,BRO,NL,1,
Danniha01,1940,0,NLS194007090,NY1,NL,1,
Durocle01,1940,0,NLS194007090,BRO,NL,0,
Frencla01,1940,0,NLS194007090,CHN,NL,1,
Higbeki01,1940,0,NLS194007090,PHI,NL,0,
Hubbeca01,1940,0,NLS194007090,NY1,NL,1,
Jurgebi01,1940,0,NLS194007090,NY1,NL,0,
Leibeha01,1940,0,NLS194007090,CHN,NL,0,
Maypi01,1940,0,NLS194007090,PHI,NL,1,
Mccorfr01,1940,0,NLS194007090,CIN,NL,1,
Milleed03,1940,0,NLS194007090,BSN,NL,1,
Moorejo02,1940,0,NLS194007090,NY1,NL,1,
Mulcahu01,1940,0,NLS194007090,PHI,NL,0,
Nichobi01,1940,0,NLS194007090,CHN,NL,1,
Ottme01,1940,0,NLS194007090,NY1,NL,1,
Phelpba01,1940,0,NLS194007090,BRO,NL,1,
Waltebu01,1940,0,NLS194007090,CIN,NL,1,
Wyattwh01,1940,0,NLS194007090,BRO,NL,1,
Fellebo01,1941,0,ALS194107080,CLE,AL,1,1
Dickebi01,1941,0,ALS194107080,NYA,AL,1,2
Yorkru01,1941,0,ALS194107080,DET,AL,1,3
Doerrbo01,1941,0,ALS194107080,BOS,AL,1,4
Travice01,1941,0,ALS194107080,WS1,AL,1,5
Cronijo01,1941,0,ALS194107080,BOS,AL,1,6
Willite01,1941,0,ALS194107080,BOS,AL,1,7
Dimagjo01,1941,0,ALS194107080,NYA,AL,1,8
Heathje01,1941,0,ALS194107080,CLE,AL,1,9
Applilu01,1941,0,ALS194107080,CHA,AL,0,
Bentoal01,1941,0,ALS194107080,DET,AL,0,
Boudrlo01,1941,0,ALS194107080,CLE,AL,1,
Cullero01,1941,0,ALS194107080,SLA,AL,1,
Dimagdo01,1941,0,ALS194107080,BOS,AL,1,
Foxxji01,1941,0,ALS194107080,BOS,AL,1,
Gordojo01,1941,0,ALS194107080,NYA,AL,1,
Hayesfr01,1941,0,ALS194107080,PHA,AL,1,
Hudsosi01,1941,0,ALS194107080,WS1,AL,1,
Kellech01,1941,0,ALS194107080,NYA,AL,1,
Keltnke01,1941,0,ALS194107080,CLE,AL,1,
Leeth01,1941,0,ALS194107080,CHA,AL,1,
Ruffire01,1941,0,ALS194107080,NYA,AL,0,
Russoma01,1941,0,ALS194107080,NYA,AL,0,
Smithed04,1941,0,ALS194107080,CHA,AL,1,
Tebbebi01,1941,0,ALS194107080,DET,AL,0,
Wyattwh01,1941,0,ALS194107080,BRO,NL,1,1
Owenmi01,1941,0,ALS194107080,BRO,NL,1,2
Mizejo01,1941,0,ALS194107080,SLN,NL,1,3
Freylo01,1941,0,ALS194107080,CIN,NL,1,4
Hackst01,1941,0,ALS194107080,CHN,NL,1,5
Vaughar01,1941,0,ALS194107080,PIT,NL,1,6
Moorete01,1941,0,ALS194107080,SLN,NL,1,7
Reisepe01,1941,0,ALS194107080,BRO,NL,1,8
Nichobi01,1941,0,ALS194107080,CHN,NL,1,9
Blantcy01,1941,0,ALS194107080,PHI,NL,0,
Camildo01,1941,0,ALS194107080,BRO,NL,0,
Danniha01,1941,0,ALS194107080,NY1,NL,1,
Derripa01,1941,0,ALS194107080,CIN,NL,1,
Elliobo01,1941,0,ALS194107080,PIT,NL,1,
Hermabi01,1941,0,ALS194107080,BRO,NL,1,
Hubbeca01,1941,0,ALS194107080,NY1,NL,0,
Lavagco01,1941,0,ALS194107080,BRO,NL,1,
Leibeha01,1941,0,ALS194107080,CHN,NL,0,
Lopezal01,1941,0,ALS194107080,PIT,NL,1,
Mccorfr01,1941,0,ALS194107080,CIN,NL,1,
Medwijo01,1941,0,ALS194107080,BRO,NL,1,
Milleed03,1941,0,ALS194107080,BSN,NL,1,
Ottme01,1941,0,ALS194107080,NY1,NL,1,
Passecl01,1941,0,ALS194107080,CHN,NL,1,
Slaugen01,1941,0,ALS194107080,SLN,NL,1,
Waltebu01,1941,0,ALS194107080,CIN,NL,1,
Warnelo01,1941,0,ALS194107080,SLN,NL,0,
Chandsp01,1942,0,NLS194207060,NYA,AL,1,1
Tebbebi01,1942,0,NLS194207060,DET,AL,1,2
Yorkru01,1942,0,NLS194207060,DET,AL,1,3
Gordojo01,1942,0,NLS194207060,NYA,AL,1,4
Keltnke01,1942,0,NLS194207060,CLE,AL,1,5
Boudrlo01,1942,0,NLS194207060,CLE,AL,1,6
Willite01,1942,0,NLS194207060,BOS,AL,1,7
Dimagjo01,1942,0,NLS194207060,NYA,AL,1,8
Henrito01,1942,0,NLS194207060,NYA,AL,1,9
Bagbyji02,1942,0,NLS194207060,CLE,AL,0,
Bentoal01,1942,0,NLS194207060,DET,AL,1,
Bonhati01,1942,0,NLS194207060,NYA,AL,0,
Dickebi01,1942,0,NLS194207060,NYA,AL,0,
Dimagdo01,1942,0,NLS194207060,BOS,AL,0,
Doerrbo01,1942,0,NLS194207060,BOS,AL,0,
Hudsosi01,1942,0,NLS194207060,WS1,AL,0,
Hughste01,1942,0,NLS194207060,BOS,AL,0,
Johnsbo01,1942,0,NLS194207060,PHA,AL,1,
Mcquige02,1942,0,NLS194207060,SLA,AL,0,
Newhoha01,1942,0,NLS194207060,DET,AL,0,
Rizzuph01,1942,0,NLS194207060,NYA,AL,0,
Rosarbu01,1942,0,NLS194207060,NYA,AL,0,
Ruffire01,1942,0,NLS194207060,NYA,AL,0,
Smithed04,1942,0,NLS194207060,CHA,AL,0,
Spencst01,1942,0,NLS194207060,WS1,AL,0,
Wagneha01,1942,0,NLS194207060,PHA,AL,0,
Coopemo01,1942,0,NLS194207060,SLN,NL,1,1
Coopewa01,1942,0,NLS194207060,SLN,NL,1,2
Mizejo01,1942,0,NLS194207060,NY1,NL,1,3
Brownji03,1942,0,NLS194207060,SLN,NL,1,4
Vaughar01,1942,0,NLS194207060,BRO,NL,1,5
Milleed03,1942,0,NLS194207060,BSN,NL,1,6
Medwijo01,1942,0,NLS194207060,BRO,NL,1,7
Reisepe01,1942,0,NLS194207060,BRO,NL,1,8
Ottme01,1942,0,NLS194207060,NY1,NL,1,9
Derripa01,1942,0,NLS194207060,CIN,NL,0,
Elliobo01,1942,0,NLS194207060,PIT,NL,1,
Hermabi01,1942,0,NLS194207060,BRO,NL,1,
Hubbeca01,1942,0,NLS194207060,NY1,NL,0,
Litwhda01,1942,0,NLS194207060,PHI,NL,1,
Lombaer01,1942,0,NLS194207060,BSN,NL,1,
Marshwi01,1942,0,NLS194207060,NY1,NL,1,
Mccorfr01,1942,0,NLS194207060,CIN,NL,1,
Meltocl01,1942,0,NLS194207060,NY1,NL,0,
Moorete01,1942,0,NLS194207060,SLN,NL,1,
Owenmi01,1942,0,NLS194207060,BRO,NL,1,
Passecl01,1942,0,NLS194207060,CHN,NL,1,
Reesepe01,1942,0,NLS194207060,BRO,NL,1,
Slaugen01,1942,0,NLS194207060,SLN,NL,1,
Starrra01,1942,0,NLS194207060,CIN,NL,0,
Vandejo01,1942,0,NLS194207060,CIN,NL,1,
Waltebu01,1942,0,NLS194207060,CIN,NL,1,
Wyattwh01,1942,0,NLS194207060,BRO,NL,0,
Leonadu02,1943,0,ALS194307130,WS1,AL,1,1
Earlyja01,1943,0,ALS194307130,WS1,AL,1,2
Siebedi01,1943,0,ALS194307130,PHA,AL,1,3
Doerrbo01,1943,0,ALS194307130,BOS,AL,1,4
Keltnke01,1943,0,ALS194307130,CLE,AL,1,5
Stephve01,1943,0,ALS194307130,SLA,AL,1,6
Wakefdi01,1943,0,ALS194307130,DET,AL,1,7
Laabsch01,1943,0,ALS194307130,SLA,AL,1,8
Casege01,1943,0,ALS194307130,WS1,AL,1,9
Applilu01,1943,0,ALS194307130,CHA,AL,0,
Bagbyji02,1943,0,ALS194307130,CLE,AL,0,
Bonhati01,1943,0,ALS194307130,NYA,AL,0,
